title,price,description,main_image,images,features
سنسور اکسیژن خودرو ان جی کی مدل ساژم مناسب برای پژو پارس TU5,1995000,,"https://dkstatics-public.digikala.com/digikala-products/aeca8020e7b605c7f6420691d26e20ce8294ff9d_1701440623.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/55993cefd6f805f3697eadb5f0396f1c035586da_1701440622.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو پارس', 'سیستم برقی خودرو': 'ساژم', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن خودرو ان جی کی مدل ساژم مناسب برای 206 تیپ 2,2100000,,"https://dkstatics-public.digikala.com/digikala-products/aeca8020e7b605c7f6420691d26e20ce8294ff9d_1701441633.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/55993cefd6f805f3697eadb5f0396f1c035586da_1701441631.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'ساژم', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ان تی کی مدل ساژم مناسب برای 206,1500000,,"https://dkstatics-public.digikala.com/digikala-products/f1d133e88f69d849ebe3715d2bbcc5b6e1361c0d_1682439540.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1401ef9bf6d65bf7aae65dcf94a83d682c7ab4a7_1682439548.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/18fbd1dbca726884ae974b853128e6228628212f_1682439555.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'ساژم', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بالا موتور کروز پلاس کد CR39040203 مناسب برای سمند,3192000,شرکت کروز به عنوان بزرگترین شرکت تولید کننده قطعات خودرو در کشور و تامین کننده اصلی خطوط تولید شرکت های ایران خودرو و سایپا (OEM)، به منظور خدمات رسانی بیشتر و رفع نیاز های مشتریان و مصرف کنندگان محترمی که به هر دلیل نیازمند قطعات تولیدی این شرکت میباشند اقدام به عرضه تولیدات خود به بازار را نموده است.آنچه که در تفکر مدیران ارشد این مجموعه در طول 35 سال فعالیت تولیدی افتخار آمیز در عرصه خودرو قرار داشته و دارد، کسب رضایتمندی هر چه بیشتر مشتریان عزیز از طریق ارایه محصولات با بهترین کیفیت و قیمت مناسب میباشد. سنسور اکسیژن بالا برای موتورهای XU7 شرکت کروز از مواد اولیه با کیفیت تولید گردیده و در خط تولید شرکت خودروسازی ایران خودرو مصرف میگردد.,"https://dkstatics-public.digikala.com/digikala-products/810f44b504ec35b64509b258c2e91dcd2f75f58d_1697016736.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2b15e1caf438f0cc5da2645623de20a4e00aba4d_1697016740.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/652b9a3191115d39a5bdc1427793ea1cc71383c6_1697016747.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/345013dd35aaa49a81e6dd1f8bda711448af4891_1697016784.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2901728222546', 'مناسب برای خودرو': 'پژو 405 سمند', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن چکاد کد 880198 مناسب برای 206,1340000,,"https://dkstatics-public.digikala.com/digikala-products/fa5b86d27e94762b2ecabef359f4851e255d2507_1697018789.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1697019389.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'طوسی 206'}"
سنسور اکسیژن ان تی کی مدل زیمنس مناسب برای پراید یورو چهار,1550000,سنسور اکسیژن ۳۷ سانتیمتر زیمنس با شماره فنی oza632sz3 مناسب برای خودرو های ecu زیمنس خودرو هایی که در ایران قابل استفاده میباشد پراید یورو چهار پژو ۲۰۶,"https://dkstatics-public.digikala.com/digikala-products/69fa95caea61959c78390ca0f8f3bd0eac68e01c_1756067872.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/33af9eb5e3fddc2b106fd52b21a4b13db6d835e1_1757684322.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2800003091726', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'روی منیفولد', 'شماره فنی': 'Oza632sz3', 'مناسب برای خودرو': 'پژو 206 پژو 207 پژو 405 پژو پارس سمند سورن سمند LX سمند خودروهای بنزینی سایپا پراید 131 سایپا پراید 111 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) تیبا تیبا 2 کوییک ساینا'}"
سنسور اکسیژن ان تی کی مدل زیمنس مناسب برای پراید,2700000,امروزه کاهش کیفیت سوخت و وجود اجناس چینی و تقلبی ضعیف مشابه اصلی موجب شده افراد پی‌درپی و با فاصله دو الی سه ماه مجدد درگیر تعویض قطعه سنسور اکسیژن گردند و اعتماد خود را نسبت به برند قدرتمند و مشهور NTK ژاپن از دست بدهند. نکته حائز اهمیت آن است که سنسور اکسیژن NTK در صورتی که اورجینال و واقعا ساخت ژاپن تهیه شود کیفیت بسیار بالایی خواهد داشت که نه تنها مشکلات مربوطه را رفع خواهد کرد بلکه طول عمر بالایی داشته، مصرف سوخت را کاهش داده و تاثیر چشمگیری در شتاب و عملکرد موتور ایفا می‌کند. از این رو وظیفه خود دانستیم به عنوان مرجع تخصصی سنسور اکسیژن خودرو، این قطعه را بصورت کاملا اورجینال و با درجه کیفی A برای شما عزیزان فراهم آوریم تا در این شرایط اقتصادی بتوانیم مفید واقع شویم و از مشکلات شما بکاهیم. جهت اطمینان از اصالت کالا می‌توانید شناسه اختصاصی کالای وارداتی که بر روی جعبه قید شده است را در سامانه جامع تجارت، استعلام بگیرید. لازم به ذکر است پس از تعویض سنسور اکسیژن لازم است حتما با دستگاه دیاگ ECU ریست شود تا خطاهای مربوط به سنسور قبلی از حافظه آن پاک گردد. سوکت محصول فوق مشکی مربعی بوده که برای خودروهایی با ECU زیمنس و SSAT مناسب است. طول سیم آن نیز بطور استاندارد 45 سانتی‌متر می‌باشد. و به عنوان کلام آخر، این اطمینان خاطر را به شما خواهیم داد که این کالا آخرین سنسور اکسیژنی است که تا چندسال آینده خریداری می‌کنید!,"https://dkstatics-public.digikala.com/digikala-products/1255eeb28a36dece4573e4fb8da93461bfa67162_1747852391.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/7fa1016430b6290248b12d470e9c74b4dbf28630_1747770133.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/88bd9bc7ab1780c1684c9d0a1fbe184f70ffe640_1747770133.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9ab2473fbd60be86be063da81ee510c25609ec74_1747770134.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/421906afce035360fd40fb193320f8454e1d90cd_1747770134.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'توضیحات مدل خودرو': 'مناسب کلیه پرایدهای بعد از مدل 88 (ECU زیمنس)', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'پس از نصب حتما با دستگاه دیاگ، ECU ریست شود تا خطاهای سنسور قبلی از حافظه کامپیوتر حذف گردد', 'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید وانت', 'سیستم برقی خودرو': 'زیمنس'}"
سنسور اکسیژن کد 5515 مناسب برای تیبا,2123170,,"https://dkstatics-public.digikala.com/digikala-products/d5ca90b831b963291ac38df3ac78848b8d5f3f00_1715867592.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/986637a01469a90255c2c7870c3ee046711d086f_1716137809.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/d5ca90b831b963291ac38df3ac78848b8d5f3f00_1715867592.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'تیبا تیبا 2', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بوش مدل me17 مناسب برای دنا پلاس,2700000,امروزه به دلیل پایین آمدن کیفیت سوخت و وجود اجناس چینی بی کیفیت در بازار موجب شده سنسورهای اکسیژن طول عمر کمتری نسبت به قبل داشته باشند و دچار خرابی زودهنگام شوند. لذا در این شرایط خرید سنسور اکسیژن اورجینال اهمیت زیادی پیدا می‌کند. محصول فوق سنسور اکسیژن بوش me17 می‌باشد که برای خودروهای دنا پلاس و پژو 207 مناسب است. همچنین این اطمینان خاطر را به شما می‌دهیم که کاملا اصلی و تولید کمپانی Bosch آلمان می‌باشد. روی بدنه قطعه عبارت Romany ذکر شده و به معنای آن است که این کالا در شعبه روم بوش تولیدشده و تحت لیسانس آن می‌باشد. درواقع از لحاظ کیفیت هیچ تفاوتی با تولید کارخانه آلمان ندارد. همانطور که می‌دانید کارخانجات تولیدکننده لوازم یدکی از هر قطعه چند درجه کیفی به بازار عرضه می‌کنند تا افراد بنابر توانایی مالی انتخاب نمایند. محصول فوق بالاترین درجه کیفی ارائه شده توسط کمپانی بوش می‌باشد تا عملکرد خودروی شما به بهترین شکل ممکن اجرا شود. توجه فرمایید که این کالا سوکت مشکی بوده و برای سنسور اکسیژن بالا مناسب است.,"https://dkstatics-public.digikala.com/digikala-products/d17d3d385e69dffceda188bbaa8488b0925a468a_1740219875.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/4aba6396c40ce503b77a2efd030192ece51c7324_1740219875.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/451dca50512178a822f599e1629999a887e7795d_1740219875.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/32f841ad8d10010eb0c11723a740a90865c6a894_1740219875.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/23a2a61bd1419d5294e7043c43ab041e1e4836a6_1740219875.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'دنا پلاس دنا پژو 207', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ان تی کی مدل زیمنس مناسب برای رانا,1550000,سنسور اکسیژن برند NTK ساخت کشور چین تحت لیسانس ژاپن این سنسور با طول سیم ۴۷ سانتیمتر و با کیت داخلی و سوکت ژاپنی که در کارخانه های معتبر چین تولید شده است,"https://dkstatics-public.digikala.com/digikala-products/cf8bac4aa2f9cf3dc154b123764d78cb2533d5fd_1756062083.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/aea342b7c8551d1f0f8a1af442cd6755b50c1542_1756066352.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'اقلام همراه': 'داخل جعبه کاتالوگ و سنسور داخل مشما روی جعبه پلمپ', 'شناسه کالا': '2800003091734', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'روی منیفولد', 'شماره فنی': 'OZA632SZ6'}"
سنسور اکسیژن ان تی کی کد OZA588-SZ1 مناسب برای 405/پراید,1980000,سنسور اکسیژن 27 سانتی‌متری بخشی از سنسور اکسیژن است که وظیفه انتقال سیگنال‌ها بین سنسور و واحد کنترل الکترونیکی (ECU) را دارد. این سیم با طول استاندارد 27 سانت برای نصب در فضاهای محدود و اتصالات دقیق طراحی شده است. استفاده از جنس با کیفیت در این سیم باعث بهبود دقت و دوام عملکرد سنسور می‌شود. این سنسور در اگزوز قرار میگیرد.,"https://dkstatics-public.digikala.com/digikala-products/1ec6811aaffdab466f4b2ea340543a994fbc6ffa_1735556661.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0058895770e121c53c95dd0cafac3295c72807d8_1735556690.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/61f104478a3a2ce09a92555f29f52f729fb49f6d_1735556692.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پراید', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن مدل ME17 مناسب برای پژو پارس و 206 تیوفایو,1260000,,"https://dkstatics-public.digikala.com/digikala-products/5ba7529279e4b81abfe496efc34b2d4dc6b91eab_1758829029.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/c65b03a3ab9390dd816f92e70406a0bd1a135bfb_1757949003.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/14f49768a7f60841733fd991a77e9b725484a984_1758739582.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 207 پژو پارس', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '۱'}"
سنسور اکسیژن ان تی کی مدل Siemens-97455 سیم بلند,1799990,سنسور اکسیژن یک قطعه الکترونیکی است که میزان اکسیژن موجود در گازهای خروجی از اگزوز را اندازه‌گیری می‌کند. این سنسور اطلاعات را به واحد کنترل الکترونیکی (ECU) خودرو می‌فرستد تا نسبت سوخت و هوا در موتور بهینه شود و احتراق بهتری صورت گیرد. به عبارت دیگر، سنسور اکسیژن به ECU کمک می‌کند تا میزان سوخت تزریق شده به موتور را تنظیم کند تا مخلوط سوخت و هوا بهینه باشد و آلایندگی خودرو کاهش یابد. وظایف سنسور اکسیژن: تنظیم نسبت سوخت و هوا: سنسور اکسیژن میزان اکسیژن موجود در گازهای خروجی اگزوز را اندازه‌گیری می‌کند و اطلاعات را به ECU ارسال می‌کند. ECU با استفاده از این اطلاعات، میزان سوخت تزریق شده توسط انژکتورها را تنظیم می‌کند تا مخلوط سوخت و هوا در بهینه‌ترین حالت باشد. کاهش آلایندگی: با تنظیم دقیق نسبت سوخت و هوا، سنسور اکسیژن به کاهش آلاینده‌هایی مانند هیدروکربن‌های نسوخته (HC)، مونوکسید کربن (CO) و اکسیدهای نیتروژن (NOx) کمک می‌کند. بهبود مصرف سوخت: تنظیم صحیح نسبت سوخت و هوا باعث می‌شود موتور با راندمان بالاتری کار کند و در نتیجه مصرف سوخت کاهش یابد. تشخیص احتراق ناقص: اگر سنسور اکسیژن میزان اکسیژن بالایی را در گازهای خروجی تشخیص دهد، به این معنی است که احتراق ناقص است و ECU باید میزان سوخت را افزایش دهد تا احتراق بهتری صورت گیرد. اهمیت سنسور اکسیژن: سنسور اکسیژن یکی از مهم‌ترین سنسورهای خودرو است که نقش حیاتی در عملکرد صحیح موتور، کاهش آلایندگی و بهینه‌سازی مصرف سوخت دارد. خرابی این سنسور می‌تواند منجر به مشکلاتی مانند افزایش آلایندگی، کاهش راندمان موتور، افزایش مصرف سوخت و حتی روشن شدن چراغ چک موتور شود.,"https://dkstatics-public.digikala.com/digikala-products/e58c28f58b39e79815cd786697203f7a626f70e7_1753262413.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3ae570ff39dc6ee3c59d0d51d7e825a3b78359cc_1753262286.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/204355fb589adb129cc1bbe4324de2ddf3462005_1753262339.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2830176a5d19c1feb5765f785fe8c791c1e40532_1753262378.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/15ef8dc39ad22daf2f70cf16363433f1f932268a_1753262432.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پژو 207 پژو 405 پژو پارس وانت آریسان 1 وانت آریسان 2 خودروهای سایپا خودروهای ایران خودرو ساینا تیبا تیبا 2 پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید X100 پراید صبا پراید نسیم پراید وانت', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن هیرکان پارت مدل ساژم سیم کوتاه کد bbz-617 مناسب برای پژو 206,1689000,,"https://dkstatics-public.digikala.com/digikala-products/eb94d4fed12846ff360f32b4075bf43de6f62410_1734523110.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/bcc1cd2266615917ca4e77aac21c2932538b0a7b_1734523112.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ان تی کی مدل زیمنس مناسب برای کوییک,2700000,"این محصول آخرین نسخه منتشر شده کارخانه مشهور NTK ژاپن تحت عنوان Super Sense می باشد. از ویژگی های نسخه جدید می توان به منافذ ورودی دود گسترده تر و عملکرد بهتر اشاره نمود. محصول فوق بطور مستقیم از کشور ژاپن وارد شده و سریال و عنوان ""NTK JAPAN"" حک شده روی بدنه نشان از اصالت آن می باشد. از ویژگی های سنسور اکسیژن NTK اورجینال ژاپن می توان به افزایش شتاب خودرو، افزایش عملکرد موتور، رفع مشکل چراغ چک، طول عمر بالا، کاهش مصرف سوخت و کمک به استارت سریعتر اشاره کرد.","https://dkstatics-public.digikala.com/digikala-products/006a0cf15e801d9745186001dc0d16145a2cd680_1730365802.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1eb3dd365ad1a3cb11d61e085ef584f39e3c9bbe_1730441050.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'کوییک خودروهای سایپا پراید تیبا ساینا رانا', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'ژاپن'}"
سنسور اکسیژن چکاد کد 880194 مناسب برای 405,1350000,,"https://dkstatics-public.digikala.com/digikala-products/7a77100d336380cc3738bda3af3534d2d6276168_1695472632.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1695472639.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'زیمنس بلند'}"
سنسور اکسیژن مدل A11-1205110DA مناسب برای ام وی ام 530 و x33,2900000,,"https://dkstatics-public.digikala.com/digikala-products/111263551.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/c2398250a9ea7cb9b911a8e358ecd556bc1aa483_1701031731.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/111263551.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'ام وی ام 530 ام وی ام 550 ام وی ام X33', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'چین'}"
سنسور اکسیژن اولیه خودرو ان‌جی‌کی مدل ME-17 مناسب برای پژو TU5,2500000,,"https://dkstatics-public.digikala.com/digikala-products/7fcc178b37f708d1f84e0d3ac2b62cfc1602cac7_1716919754.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9d9f65f3d2bd16d2b064d5846a77686627e301d8_1716919758.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/818a70899d66a1bb5fd4b585321c4e4d95a607f0_1716919758.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206 پژو 207 پژو پارس سمند', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'این کالا در خودروهای پژو 206 TU5، پژو پارس TU5، پژو 207 و سمند EF7، مشترک و قابل استفاده می\u200cباشد.'}"
سنسور اکسیژن ان تی کی کد 1852,1755550,,"https://dkstatics-public.digikala.com/digikala-products/112637650.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/112637655.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/112637656.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/112637657.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/112637658.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206 پراید پیکان نیسان زامیاد', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'ژاپن', 'سایر توضیحات': 'سنسور اکسیژن با سیستم برقی ساژم(سوکت سبز و سیم مشکی) مناسب برای خودروهای 206 تیپ های 2 و 5، رانا، پراید، پیکان، RD، نیسان'}"
