title,price,description,main_image,images,features
وایر شمع ریسینگ تقویتی خودرو کد 830015 مناسب برای پراید زیمنس مجموعه 4 عددی,143600,این وایر با هسته 5 رشته ای و روکش ضد نویز وارداتی می باشد،،گیره های اتصال با کیفیت و روکش آن از سیلکون خالص است،این وایر دارای کارکرد و دوام بالا است، سیم آن دارای مقاومت صفر با هسته خاص تقویتی می باشد.,"https://dkstatics-public.digikala.com/digikala-products/8da58de7806ef85481aa614bb2a1763725beffeb_1637650416.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/68c24265c0d25e944305669dc25cc046d81a29ad_1637650424.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/8da58de7806ef85481aa614bb2a1763725beffeb_1637650416.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '830015', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 پراید صبا', 'توضیحات مدل خودرو': 'تمامی خودروهای پراید با کوئل زیمنس', 'سیستم برقی خودرو': 'زیمنس'}"
وایرشمع تقویتی خودرو ان جی کی کد NGK200S مناسب برای سمند و پژو پارس بسته 4 عددی,375000,این وایر شمع ساخته شده از بهترین متریال روز میباشد، جنس کابل تمام سیلیکون و قطر 8 میلیمتر و کلاهکها همگی سیلیکون. بعد از نصب این قطعه متوجه افزایش شتاب تا20% با شمع فابریک و تا 30% با شمع سوزنی خواهید شد درضمن این نوع تقویت به روش کاملا استاندارد و یا همان بوبین پیچ انجام شده و هیچ گونه نویز بر روی دیگر قطعات خودرو نمیاندازد و به کوئل و صفحه کیلومتر آسیب نمیرساند با خیال راحت از افزایش شتاب خودرو لذت ببرید,"https://dkstatics-public.digikala.com/digikala-products/9f8cf07f1bb1f7ba0677ea115f508896fce15f17_1746712628.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0e9325158c1f67c84543da55c78c14b2f1f5da22_1745507373.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/cff976ab0f92182aff43daaaa92b4e18b2224faa_1745680413.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9f8cf07f1bb1f7ba0677ea115f508896fce15f17_1746712628.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز بنزینی', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند LX سمند', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی ماتیاس کد 2428 مناسب برای کوییک بسته 4 عددی,608580,بهبود عملکرد و کارایی موتور وايرشمع تقويتي برای خودروی کوییک یکی از اقدامات مهم برای بهبود عملکرد و کارایی موتور این خودروهاست. این وايرها با بهبود احتراق و بهبود کارایی سوخت، عملکرد موتور را بهبود می‌بخشند و توان و قدرت خودرو را افزایش می‌دهند. استفاده از وايرهای تقويتي برای خودروی کوییک به شما امکان می‌دهد تا عملکرد بهتری از خودرو خودتان به دست آورید. این وايرها با افزایش توان موتور و بهبود کارایی احتراق، به شما تجربه رانندگیی دلپذیر و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروی کوییک ، می‌توانید از کارایی بهتر و عملکرد بهتری از موتور خودرو خود لذت ببرید. این وايرها با بهبود عملکرد احتراق و کاهش مصرف سوخت، به شما تجربه رانندگیی اقتصادی و موثر را ارائه می‌دهند. همچنین، با استفاده از وايرشمع تقويتي برای خودروی کوییک ، می‌توانید عملکرد و پایداری موتور خودروتان را بهبود بخشید. این وايرها با بهبود توان و عملکرد موتور، به شما رانندگی ایمن و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروی کوییک ، می‌توانید تجربه رانندگیی متفاوت و لذت‌بخشی را تجربه کنید. این وايرها با بهبود عملکرد موتور، به شما امکان می‌دهند تا لذت بیشتری از رانندگی با خودرو خودتان ببرید.,"https://dkstatics-public.digikala.com/digikala-products/9a2b5deefad826f347d8ef262930562c1d8b464b_1738582608.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/954c8f6de20816d5bfdb8c475e7a6ee71860a90d_1738582594.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/3c155f60be3d9ae1c7cdac9cd7500221c87f05d2_1738582601.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9a2b5deefad826f347d8ef262930562c1d8b464b_1738582608.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی دوگانه سوز', 'شماره فنی': '2428', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'کوییک', 'سیستم برقی خودرو': 'زیمنس'}"
وایر شمع بوجیکورد کد 4336 مناسب برای پژو 405 بسته 4 عددی,1200000,,"https://dkstatics-public.digikala.com/digikala-products/bd6f514fd15e12d27e4bd8b3ae7fe9b219ea17e3_1742223940.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/246341d9053bd18d46fda3e57cce10470242ec03_1742199277.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2b002a1956791c8f634561cd5634681e58eb5d0e_1742199278.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a2380da59e8e2556a33df7fd33243f4a0e17b522_1742199276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/bd6f514fd15e12d27e4bd8b3ae7fe9b219ea17e3_1742223940.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند LX', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع زیمنس جی ای اس پی کد 507014 مناسب برای پراید بسته 4 عددی,400000,,"https://dkstatics-public.digikala.com/digikala-products/8c47fb8e6a6d1d79f3397b2dc7a00384ad3404f0_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/b395820119a6e996b21b7406688e00ad159b2475_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2c3bb9cab82755d285527068ffb34bb159ebd416_1732024329.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/ce0804be17b72af786c995127fff42e512ed84a9_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f4aa480cc56b0237be7f24966bfe90aace949e18_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/43a659b94dd14d479d400e5457280830e0ebaa9d_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/d24a19dce2099ac0608b3f733c1aa4385d5b98f0_1732024331.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/7338f9c52d6dd6a60933ddd46f966346f14c9a29_1732024330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2905161102588', 'نوع وایر شمع': 'دوگانه سوز بنزینی', 'شماره فنی': '7885386005', 'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید X100 پراید صبا پراید نسیم', 'توضیحات مدل خودرو': 'پراید - تمام مدلهای انژکتوری'}"
وایر شمع تقویتی کمری مدل 1400 مناسب پراید کاربراتور بسته 5 عددی,180000,,"https://dkstatics-public.digikala.com/digikala-products/900bcfad5972a5f8eb2fc70fc5b8607032c8534e_1632825743.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ff27e000fb218de84be8d5c402f2f2bbc694bd86_1632655531.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/900bcfad5972a5f8eb2fc70fc5b8607032c8534e_1632825743.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '619', 'ولتاژ دستگاه': '35000', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'پراید صبا پراید نسیم', 'توضیحات مدل خودرو': 'مناسب پراید کاربراتوری'}"
وایرشمع سانکوه مدل p0826 مناسب پژو سمند پارس بسته ۴ عددی,360000,وایر شمع تقویت شده سانکوه به جرات میشه گفت یکی از بی رقیب ترین کالای بازار که با ۹ میل ضخامت و سر برنجی و مقاومت صفر می باشد مناسب برای ماشین های مسابقه ای و خودروهای دوگانه سوز می باشد,"https://dkstatics-public.digikala.com/digikala-products/4b66e2a905b764ab2d75ba21e565b247c0994b58_1626964636.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/48d6ec64c6cebcf52fa2f959bd2fe63af7ebf517_1626797211.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a707af2cb44aaaf3de595956859b59dccbb3c837_1626942724.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4b66e2a905b764ab2d75ba21e565b247c0994b58_1626964636.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': 'V.A6532', 'ولتاژ دستگاه': '50000', 'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'پژو 405 کیا سراتو 1600 پژو پارس', 'توضیحات مدل خودرو': 'موتور1800'}"
وایر شمع تقویتی والئو مدل 50546 مناسب برای تیبا مجموعه 4 عددی,325000,این وایر تقویت شده برای نیاز های خاص مانند افزایش شتاب و ریمپ استفاده میشود،کابل آن سیلکون با روکش مقاوم ،گیره های اتصال با کیفیت و روکش آن از سیلکون خالص میباشد،این وایر دارای کارکرد و دوام بالا است، سیم آن دارای مقاومت پایین با هسته چند مفتولی میباشد. همانطور که میدانید وایرهای تقویتی با توجه به مقاومت کمتر نسبت به وایرهای معمولی قدرت انتقال بهتر جریان برق دریافتی از کوئل به سر شمع را دارند و این عمل باعث میشود شمع قدرت جرقه زنی بیشتری داشته باشد و در رانندگی مسافت طولانی یا پرقدرت خودرو از لحاظ شتاب و قدرت بازدهی مناسب خود را حفظ کند. وایرهای معمولی با توجه به مقاومتی که به دلیل جنس خود دارند مقداری از برق تولید شده توسط کوئل را در مسیر مصرف میکنند و از آنجایی که مقاومت رابطه مستقیمی با حرارت دارد با رانندگی طولانی مدت یا پرقدرت مقاومت وایرها بالاتر رفته و از بین رفتن بیشتر برق تولیدی توسط کوئل را شاهد خواهیم بود که این مسئله در وایرهای تقویتی وجود ندارد.,"https://dkstatics-public.digikala.com/digikala-products/e30656994636811f9a77561da1aabe9adccf69be_1716131224.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/97871f9ab380474e96984805f4993676e6e5590b_1716131227.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/60160ed35d12c8e376bea52c8f079f2c4c7f0f1f_1716131228.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/df558ec9d37a3af35174f3803f92b75bfaae6d85_1716131233.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f939fafa6208826e31c9323177fa57794153e1dd_1716131235.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'تیبا تیبا 2 ساینا کوییک', 'توضیحات مدل خودرو': 'تیبا همه مدل ها ساینا همه مدل ها کوئیک همه مدل ها', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع نور مدل NBC3004 مناسب برای پراید مجموعه 4 عددی,459000,,"https://dkstatics-public.digikala.com/digikala-products/f463880bdf6bffb55d42fcd1f95882a9ef2d627b_1593865280.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9251c2925189b74c59ded1207548524eda7c79b4.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f1254cdd3cdb9a22d6bb2cb827a5b30bc0e03a81_1593865292.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f463880bdf6bffb55d42fcd1f95882a9ef2d627b_1593865280.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': 'NBC3004', 'ولتاژ دستگاه': '35 الی 40', 'مناسب برای خودرو': 'پراید', 'توضیحات مدل خودرو': 'پراید یورو 4 دوگانه سوز', 'سیستم برقی خودرو': 'مشترک'}"
وایر شمع تقویتی ماتیاس کد 4224 مناسب برای پژو 405 بسته 4 عددی,657000,بهبود عملکرد و کارایی موتور وايرشمع تقويتي برای خودروهای پژو 405 یکی از اقدامات مهم برای بهبود عملکرد و کارایی موتور این خودروهاست. این وايرها با بهبود احتراق و بهبود کارایی سوخت، عملکرد موتور را بهبود می‌بخشند و توان و قدرت خودرو را افزایش می‌دهند. استفاده از وايرهای تقويتي برای خودروهای پژو 405 به شما امکان می‌دهد تا عملکرد بهتری از خودرو خودتان به دست آورید. این وايرها با افزایش توان موتور و بهبود کارایی احتراق، به شما تجربه رانندگیی دلپذیر و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروهای پژو 405، می‌توانید از کارایی بهتر و عملکرد بهتری از موتور خودرو خود لذت ببرید. این وايرها با بهبود عملکرد احتراق و کاهش مصرف سوخت، به شما تجربه رانندگیی اقتصادی و موثر را ارائه می‌دهند. همچنین، با استفاده از وايرشمع تقويتي برای خودروهای پژو 405، می‌توانید عملکرد و پایداری موتور خودروتان را بهبود بخشید. این وايرها با بهبود توان و عملکرد موتور، به شما رانندگی ایمن و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروهای پژو 405، می‌توانید تجربه رانندگیی متفاوت و لذت‌بخشی را تجربه کنید. این وايرها با بهبود عملکرد موتور، به شما امکان می‌دهند تا لذت بیشتری از رانندگی با خودرو خودتان ببرید.,"https://dkstatics-public.digikala.com/digikala-products/888841a0b33119af312473ebf68b73ba0fc3ce52_1735474670.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/fbade9ef41692cf83fac3bc4de76cb994614237a_1735474692.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/3c155f60be3d9ae1c7cdac9cd7500221c87f05d2_1735476260.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9d4cecf6380644b93b66b4793e4d1b29ef7e2ad6_1735474715.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/46f5df069a8fe0a735c5cbbfb2ed4eada431d18f_1735474721.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز بنزینی', 'شماره فنی': '4224', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند', 'توضیحات مدل خودرو': 'پژو 405، سمن و پرشا با موتور های XU7'}"
وایر شمع پی ان ای مدل 910011 مناسب برای تیبا,950000,وایر شمع خودروی تیبا ساخت شرکت پرتوناب تحت لیسانس و تکنولوژی بوجیکرد (BOUGICORD) فرانسه. شرکت بوجیکرد در زمینه ساخت لوازم برقی و سنسورهای انواع خودرو ها فعالیت دارد. محصولات این شرکت در ایران دارای سابقه فروش می باشد و رضایت بالایی از کیفیت آن ها وجود دارد. وایر شمع های تولیدی این شرکت دارای کیفیت ساخت بسیار بالایی می باشد. تکنولوژی بالای به کار رفته در این وایر شمع ها باعث می شود که مناسب ترین ولتاژ به شمع ها برسد و عمل احتراق به خوبی انجام شود که این امر سبب بهبود عملکرد خودرو، کاهش مصرف سوخت، فشار کمتر به موتور ماشین و افزایش طول عمر شمع ها می شود.,"https://dkstatics-public.digikala.com/digikala-products/5107459.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5107474.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5107479.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5107484.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5107485.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ولتاژ دستگاه': '40000 تا 60000', 'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'تیبا', 'سیستم برقی خودرو': 'مشترک', 'مقاومت دمایی': '60 - 200 درجه سانتی\u200cگراد'}"
وایر شمع تقویتی کد 62 مناسب برای پراید,141270,وایر شمع تقویتی مقاومت صفر بدون نویز برق 100٪ به روی شمع خودرو افزایش توان خودرو وای شمع ها با دستگاه مولتی متر تست شده است. استارت نرم کاهش مصرف سوخت توجه داشته باشید هنگام تعویض وایر شمع تقویتی حتما شمع خودرو رو فیلر 90 انجام بدید,"https://dkstatics-public.digikala.com/digikala-products/a331f5531cd11c4866ae4634fc07a19dc06d210e_1635839462.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3444efcd4773b99b8f98beaba0f39379d8c633e9_1635805819.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a331f5531cd11c4866ae4634fc07a19dc06d210e_1635839462.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'سایپا پراید 131', 'توضیحات مدل خودرو': 'مناسب برای پراید موتور زیمنس', 'سیستم برقی خودرو': 'زیمنس', 'مقاومت دمایی': '400 درجه سانتی\u200cگراد'}"
وایر شمع ایساکو کد 1140500408 مناسب برای پژو 206 تیپ 2 بسته 4 عددی,212800,وایرهای شمع خودرو معمولا از جنسی مقاوم و با دوام ساخته می شوند. چون قطعه متحرکی نیستند خورده نمی شوند. و اگر در نگهداری و بازدید از آنها دقت کافی را داشته باشید کمتر دردسرساز می شوند. اما در صورتیکه موتور خودرو خوب کار نکرد یا روشن نشد و شک کردید ممکن است مشکل از وایر شمع خودروی شما است بررسی آن کار ساده ای است. تنها مشکلی که برای وایر شمع ممکن است پیش آید این است که عایق آن صدمه ببیند و الکتریسته از مسیری که نباید جریان پیدا کند. جریان الکتریسیته باید به شمع برسد و عایق لاستیکی وایر شمع و وظیفه دارد از نشت آن به مسیری غیر از شمع ها جلوگیری کند. برای اینکه در سر شمع ها جرقه داشته باشیم باید این ولتاژ آنقدر بالا باشد که جرقه مسیر خود را از فاصله هوایی ببندد و این ولتاژ بالا سبب جریان های خزشی در عایق های صدمه دیده می شود و به مرور مسیر جریان خزشی می سوزد و یک مسیر کربنی ایجاد می شود و رسانایی مسیر نشتی بیشتر می شود و عملاً جریان فقط از این مسیر می گذرد، چون ولتاژ سر شمع ها به دلیل این اتصالی ناخواسته عایق افت می کند و به حداقل مقدار تشکیل جرقه نمی رسد. در این هنگام است که موتور بد کار می کند یا خاموش می شود چون جرقه تشکیل نمی شود و انفجاری در داخل سیلندر نداریم یا سوخت به خوبی نمی سوزد. یک وایر معیوب نه تنها ممکن است سبب بد کار کردن موتور شود بلکه سبب افزایش مصرف سوخت خودروی شما هم خواهد شد. یا ممکن است بنزین نسوخته وارد مسیر اگزوز شود و کاتالیست های گرانقیمت شما را خراب کند. و همچنین بسیار اتفاق افتاده است که نشتی بنزین و جریان الکتریسیته در موتور به صورت همزمان وجود داشته است و سبب آتش گرفتن خودرو شده است! ممکن است برای شما هم اتفاق بیفتد پس بهتر است این بازدید ها را جدی بگیرید.,"https://dkstatics-public.digikala.com/digikala-products/cc9c32405dcbba98118072b84a054b1c92b1e491_1612467178.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/dd3e1cf16b8c858390e1f45a06d58d4797289abd_1612650889.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '1140500408', 'مناسب برای خودرو': 'پژو 206', 'توضیحات مدل خودرو': 'مورد تایید شرکت ایران خودرو تمام سیلیکونی', 'سیستم برقی خودرو': 'مشترک', 'مقاومت دمایی': '300 درجه سانتی\u200cگراد'}"
وایر شمع بوجیکرد مدل 9600997 مناسب برای خودروی پژو پارس، پژو 405 و سمند (ساخت فرانسه),1170000,وایر شمع خودروی پژو پارس و پژو 405 ساخت شرکت بوجیکرد (BOUGICORD) فرانسه که توسط شرکت پرتوناب بسته بندی و ضمانت می شود. شرکت بوجیکرد در زمینه ساخت لوازم برقی و سنسورهای انواع خودرو ها فعالیت دارد. محصولات این شرکت در ایران دارای سابقه فروش می باشد و رضایت بالایی از کیفیت آن ها وجود دارد. وایر شمع های تولیدی این شرکت دارای کیفیت ساخت بسیار بالایی می باشد. تکنولوژی بالای به کار رفته در این وایر شمع ها باعث می شود که مناسب ترین ولتاژ به شمع ها برسد و عمل احتراق به خوبی انجام شود که این امر سبب بهبود عملکرد خودرو، کاهش مصرف سوخت، فشار کمتر به موتور ماشین و افزایش طول عمر شمع ها می شود.,"https://dkstatics-public.digikala.com/digikala-products/5059563.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5059606.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5059612.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5079240.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5059563.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ولتاژ دستگاه': '40000 تا 60000', 'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'پژو 405 کیا سراتو 1600 پژو پارس', 'سیستم برقی خودرو': 'مشترک', 'مقاومت دمایی': '60 - 200 درجه سانتی\u200cگراد'}"
وایر شمع خودرو والئو کد 252617 مناسب برای سمند EF7 بسته 4 عددی,155000,,"https://dkstatics-public.digikala.com/digikala-products/113943568.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/113943589.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/113943591.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/113943621.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/113943568.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ولتاژ دستگاه': '40000 تا 60000', 'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'کیا سراتو 1600', 'سیستم برقی خودرو': 'مشترک', 'مقاومت الکتریکی': '5.4'}"
وایر شمع دنسو مدل تقویتی مناسب برای کوئیک بسته 4 عددی,281390,وایر دنسو در ایران دارای سابقه فروش می باشد و رضایت بالایی از کیفیت آن ها وجود دارد. این وایر شمع ها تولید شده در ایران تحت لیسانس دنسو ژاپن بوده و دارای کیفیت ساخت بسیار بالایی می باشد. تکنولوژی بالای به کار رفته در این وایر شمع ها باعث می شود که مناسب ترین ولتاژ به شمع ها برسد و عمل احتراق به خوبی انجام شود که این امر سبب بهبود عملکرد خودرو، کاهش مصرف سوخت، فشار کمتر به موتور ماشین و افزایش طول عمر شمع ها می شود.همچنین با کابل های تمام سیلیکون تقویتی و سری های برنجی توان و عملکرد مطلوبی به موتور میرساند .,"https://dkstatics-public.digikala.com/digikala-products/4d4329884c16ddc933d8af87bf82ba16ac5cfb65_1730014604.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9a01fdbb3f448d51635b4b34a6b638e4410b05b1_1730014607.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/03b687733481ce2c30263972851cc316c508fb59_1730014606.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4d4329884c16ddc933d8af87bf82ba16ac5cfb65_1730014604.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'تیبا تیبا 2 ساینا کوییک', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '4 عددی', 'سایر توضیحات': 'کابل تقویتی سیلیکونی'}"
